INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	STRING	INT	INT	INT
6189	90级迷宫怪物	90	10000	1	38400	712	0	0		0	0	0		104565	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	235	100									-1		3	怪物				
6190	91级迷宫怪物	91	10000	1	41145	740	0	0		0	0	0		118270	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	231	100									-1		3	怪物				
6191	92级迷宫怪物	92	10000	1	44090	748	0	0		0	0	0		119590	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	232	100									-1		3	怪物				
6192	93级迷宫怪物	93	10000	1	47245	754	0	0		0	0	0		120890	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	233	100									-1		3	怪物				
6193	94级迷宫怪物	94	10000	1	50625	762	0	0		0	0	0		122300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	234	100									-1		3	怪物				
6194	95级迷宫怪物	95	10000	1	54250	772	0	0		0	0	0		123595	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	235	100									-1		3	怪物				
6195	96级迷宫怪物	96	10000	1	58135	818	0	0		0	0	0		124895	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	231	100									-1		3	怪物				
6196	97级迷宫怪物	97	10000	1	62295	826	0	0		0	0	0		126300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	232	100									-1		3	怪物				
6197	98级迷宫怪物	98	10000	1	66755	834	0	0		0	0	0		127600	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	233	100									-1		3	怪物				
6198	99级迷宫怪物	99	10000	1	71535	844	0	0		0	0	0		128920	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	234	100									-1		3	怪物				
6199	100级迷宫怪物	100	10000	1	76660	852	0	0		0	0	0		147475	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	235	100									-1		3	怪物				
6200	1级boss怪物	1	10000	1	2	8	8	8		0	0	0		1000	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6201	2级boss怪物	2	10000	1	3	8	8	8		0	0	0		1100	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6202	3级boss怪物	3	10000	1	4	8	8	8		0	0	0		1200	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6203	4级boss怪物	4	10000	1	5	8	8	8		0	0	0		1300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6204	5级boss怪物	5	10000	1	6	36	36	36		0	0	0		1400	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6205	6级boss怪物	6	10000	1	7	36	36	36		0	0	0		1450	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6206	7级boss怪物	7	10000	1	8	36	36	36		0	0	0		1850	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6207	8级boss怪物	8	10000	1	9	36	36	36		0	0	0		2250	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6208	9级boss怪物	9	10000	1	10	36	36	36		0	0	0		2650	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1226	100									-1		3	怪物				
6209	10级boss怪物	10	10000	1	11	68	68	68		0	0	0		4850	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6210	11级boss怪物	11	10000	1	12	76	76	76		0	0	0		5500	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6211	12级boss怪物	12	10000	1	13	88	88	88		0	0	0		6100	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6212	13级boss怪物	13	10000	1	14	100	100	100		0	0	0		6800	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6213	14级boss怪物	14	10000	1	15	112	112	112		0	0	0		8950	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6214	15级boss怪物	15	10000	1	16	120	120	120		0	0	0		9650	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6215	16级boss怪物	16	10000	1	17	132	132	132		0	0	0		10450	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6216	17级boss怪物	17	10000	1	18	140	140	140		0	0	0		11200	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6217	18级boss怪物	18	10000	1	19	156	156	156		0	0	0		12000	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6218	19级boss怪物	19	10000	1	20	164	164	164		0	0	0		12700	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1227	100									-1		3	怪物				
6219	20级boss怪物	20	10000	1	21	176	176	176		0	0	0		19650	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6220	21级boss怪物	21	10000	1	22	184	184	184		0	0	0		22550	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6221	22级boss怪物	22	10000	1	23	200	200	200		0	0	0		23750	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6222	23级boss怪物	23	10000	1	24	208	208	208		0	0	0		24900	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6223	24级boss怪物	24	10000	1	25	220	220	220		0	0	0		26200	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6224	25级boss怪物	25	10000	1	26	228	228	228		0	0	0		27350	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6225	26级boss怪物	26	10000	1	27	244	244	244		0	0	0		28550	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6226	27级boss怪物	27	10000	1	28	252	252	252		0	0	0		29800	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6227	28级boss怪物	28	10000	1	30	264	264	264		0	0	0		31000	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6228	29级boss怪物	29	10000	1	33	272	272	272		0	0	0		32200	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1228	100									-1		3	怪物				
6229	30级boss怪物	30	10000	1	35	288	288	288		0	0	0		45850	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6230	31级boss怪物	31	10000	1	41	296	296	296		0	0	0		51200	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6231	32级boss怪物	32	10000	1	41	308	308	308		0	0	0		52950	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6232	33级boss怪物	33	10000	1	43	316	316	316		0	0	0		54700	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6233	34级boss怪物	34	10000	1	46	332	332	332		0	0	0		56550	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6234	35级boss怪物	35	10000	1	48	352	352	352		0	0	0		58300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6235	36级boss怪物	36	10000	1	54	364	364	364		0	0	0		60100	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6236	37级boss怪物	37	10000	1	57	372	372	372		0	0	0		61900	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6237	38级boss怪物	38	10000	1	59	388	388	388		0	0	0		63700	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6238	39级boss怪物	39	10000	1	61	396	396	396		0	0	0		65450	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1229	100									-1		3	怪物				
6239	40级boss怪物	40	10000	1	64	476	476	476		0	0	0		98000	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6240	41级boss怪物	41	10000	1	81	504	504	504		0	0	0		107900	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6241	42级boss怪物	42	10000	1	81	520	520	520		0	0	0		110700	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6242	43级boss怪物	43	10000	1	85	528	528	528		0	0	0		113400	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6243	44级boss怪物	44	10000	1	90	540	540	540		0	0	0		116300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6244	45级boss怪物	45	10000	1	94	552	552	552		0	0	0		119100	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6245	46级boss怪物	46	10000	1	99	584	584	584		0	0	0		121800	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6246	47级boss怪物	47	10000	1	104	596	596	596		0	0	0		124700	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6247	48级boss怪物	48	10000	1	110	608	608	608		0	0	0		127500	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6248	49级boss怪物	49	10000	1	116	620	620	620		0	0	0		130200	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1230	100									-1		3	怪物				
6249	50级boss怪物	50	10000	1	115	636	636	636		0	0	0		182300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6250	51级boss怪物	51	10000	1	128	668	668	668		0	0	0		198700	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6251	52级boss怪物	52	10000	1	144	680	680	680		0	0	0		202800	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6252	53级boss怪物	53	10000	1	142	692	692	692		0	0	0		206750	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6253	54级boss怪物	54	10000	1	150	708	708	708		0	0	0		211100	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6254	55级boss怪物	55	10000	1	158	720	720	720		0	0	0		215050	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6255	56级boss怪物	56	10000	1	166	756	756	756		0	0	0		219000	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6256	57级boss怪物	57	10000	1	175	768	768	768		0	0	0		223300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6257	58级boss怪物	58	10000	1	184	784	784	784		0	0	0		227300	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6258	59级boss怪物	59	10000	1	194	796	796	796		0	0	0		231350	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1231	100									-1		3	怪物				
6259	60级boss怪物	60	10000	1	205	808	808	808		0	0	0		308850	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6260	61级boss怪物	61	10000	1	231	844	844	844		0	0	0		334200	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6261	62级boss怪物	62	10000	1	244	860	860	860		0	0	0		339800	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6262	63级boss怪物	63	10000	1	261	876	876	876		0	0	0		345250	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6263	64级boss怪物	64	10000	1	278	888	888	888		0	0	0		351250	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6264	65级boss怪物	65	10000	1	295	900	900	900		0	0	0		356850	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6265	66级boss怪物	66	10000	1	312	944	944	944		0	0	0		362450	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6266	67级boss怪物	67	10000	1	355	956	956	956		0	0	0		368500	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6267	68级boss怪物	68	10000	1	373	968	968	968		0	0	0		373950	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6268	69级boss怪物	69	10000	1	392	984	984	984		0	0	0		379550	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1232	100									-1		3	怪物				
6269	70级boss怪物	70	10000	1	428	996	996	996		0	0	0		489100	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1233	100									-1		3	怪物				
6270	71级boss怪物	71	10000	1	476	1040	1040	1040		0	0	0		496650	0	0	0	100	0	5		0	0	0	0		0	0	0	0			3000	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	400	3600	10	2000	1000	3600	1~20	-1	0	-1	21	0	1	0	0	-1	-1	20	1	1233	100									-1		3	怪物				
